age,revenu_mensuel,anciennete_compte_mois,nb_transactions_mois,montant_moyen_transaction,taux_endettement_pct,nb_incidents_paiement_12m,montant_credit_demande,type_contrat,score_bureau_externe,utilisation_carte_pct,default
38,1415.63,23,18,15.65,9.76,0,1911.32,Indépendant,679,65.72,0
27,1397.8,25,8,8.47,17.79,0,3791.09,CDI,620,31.19,0
40,2438.73,11,21,8.67,39.55,1,8345.75,CDD,536,42.1,1
49,2041.87,6,19,51.69,2.14,0,6025.8,CDI,660,54.25,0
34,1008.94,30,12,24.29,22.39,0,7616.69,CDI,649,49.7,0
39,1499.05,39,25,25.91,14.55,0,3983.41,Indépendant,605,33.07,0
41,2692.93,4,10,24.37,43.02,0,819.13,CDI,585,48.81,1
31,2129.92,16,20,30.53,6.66,0,7733.49,CDD,850,16.51,0
37,2346.35,7,20,13.09,54.51,0,4670.83,CDD,588,55.73,0
35,2159.83,4,13,43.56,37.61,1,2231.15,Indépendant,713,3.38,0
36,3760.8,31,18,11.24,33.49,0,3039.49,CDD,660,67.95,0
27,2022.88,18,11,18.9,16.34,2,4579.91,CDI,720,33.66,1
35,1532.77,6,6,74.85,41.28,1,1586.79,CDI,434,36.12,1
39,1210.24,9,13,45.65,49.17,0,9727.74,CDI,796,93.26,0
49,2035.15,81,15,58.1,18.69,0,3012.78,CDD,587,25.38,1
44,800.0,45,21,181.84,48.96,0,1994.66,CDI,568,80.69,0
55,1677.08,50,18,32.51,32.23,0,10908.14,CDI,794,35.36,0
27,1661.03,15,18,34.63,39.15,1,1779.16,Indépendant,681,30.05,0
43,990.73,23,14,27.72,31.53,0,2460.44,CDI,655,54.87,0
36,1203.51,11,16,24.11,57.07,0,4001.14,CDI,548,23.83,1
56,2612.62,2,14,15.5,14.04,0,3717.71,CDD,593,10.19,0
27,2018.07,12,13,36.36,15.78,0,3380.13,CDI,725,33.27,0
27,1905.31,21,15,44.91,16.62,2,4215.83,Indépendant,672,67.86,0
29,2087.31,8,18,46.9,51.8,0,3081.03,CDI,490,48.01,1
18,1897.54,45,15,35.81,19.88,0,2184.07,Sans emploi,742,59.92,0
30,3169.46,4,17,70.07,9.09,0,16548.53,CDI,614,6.99,0
27,1923.78,11,21,34.85,17.49,0,12103.78,CDD,750,51.86,0
36,950.17,3,16,24.76,23.3,0,2753.25,CDI,636,7.51,0
38,3767.01,12,12,16.54,19.21,0,2252.19,Indépendant,661,14.34,0
53,2147.74,1,20,10.19,54.17,0,5281.51,CDI,734,46.76,0
44,1399.95,8,19,106.24,35.52,0,4128.6,CDD,620,37.77,0
29,1041.05,12,19,19.76,23.01,0,767.35,CDI,598,19.04,1
26,2172.38,15,21,16.56,20.7,0,2504.19,CDD,538,46.52,1
39,1728.04,19,20,24.6,40.25,0,951.26,CDI,664,42.42,0
22,3674.12,8,18,27.42,31.97,0,2498.2,Indépendant,618,56.56,1
52,1560.44,18,28,122.05,5.74,1,5505.19,CDD,699,24.61,0
46,1253.29,17,13,26.37,13.36,0,4386.19,CDI,628,64.77,0
30,2714.94,9,15,264.91,4.44,0,1073.37,CDI,690,24.53,0
18,2750.88,42,22,35.79,44.97,0,3005.16,CDD,686,14.43,0
48,1962.98,19,18,169.09,21.65,2,4607.61,CDD,594,38.0,1
34,2461.82,10,21,68.33,45.24,1,6902.85,CDD,745,51.06,0
47,1790.39,70,19,45.12,24.3,2,3794.12,CDI,588,37.5,0
19,2020.91,44,24,116.41,31.19,0,4450.1,Indépendant,505,43.39,0
29,3061.27,96,14,81.63,31.95,0,2555.67,CDI,629,50.4,1
35,2406.41,28,24,55.84,10.19,0,2527.5,Indépendant,500,35.69,0
35,1688.34,11,23,207.14,43.27,0,2672.81,Sans emploi,665,23.26,0
30,3328.09,8,13,23.1,13.21,0,3675.65,CDI,594,20.01,0
41,800.0,26,21,15.69,25.33,0,1386.19,CDI,741,11.72,0
24,4547.01,94,18,20.11,43.12,0,1708.16,CDI,669,43.57,0
33,850.77,23,15,133.36,19.32,0,4696.62,CDI,499,29.52,1
36,1376.52,51,10,105.44,37.33,1,3383.12,CDI,658,53.86,0
40,1787.82,9,14,22.62,54.45,1,2008.41,CDI,850,57.03,0
42,1705.6,12,21,5.44,39.77,0,3771.83,CDD,743,24.39,0
24,2852.24,56,21,29.01,45.49,0,2407.1,CDI,752,10.59,0
20,1135.93,34,17,15.47,49.59,0,4507.98,CDI,808,48.72,0
47,2045.3,94,21,23.18,17.49,0,3972.04,CDI,714,19.48,1
38,1406.86,35,22,14.98,21.02,2,3209.38,CDI,609,21.61,0
28,2076.9,14,19,9.72,7.92,0,1860.94,CDI,741,27.84,0
50,1768.9,18,15,147.68,51.62,0,2216.19,CDI,718,39.58,0
36,1897.8,55,20,19.99,17.27,1,2372.49,CDI,612,7.67,0
46,1424.72,19,20,102.36,25.77,0,1808.68,CDI,596,30.19,1
35,1450.28,7,21,28.66,17.55,0,3779.16,CDI,662,76.34,0
54,2069.63,14,22,14.11,38.75,1,4238.47,CDI,509,23.91,1
52,2773.59,17,12,50.63,47.88,1,6992.84,CDI,595,19.41,1
32,1394.33,2,16,25.11,35.73,0,3381.72,Sans emploi,672,67.25,0
44,1235.87,32,10,28.98,29.2,0,3731.15,CDI,528,2.42,0
41,2393.72,3,21,38.13,26.36,1,2259.49,CDD,647,20.92,0
48,1794.54,12,17,18.09,3.66,0,3145.63,CDI,506,62.89,0
25,2637.01,39,20,9.63,14.4,1,4600.31,CDI,529,63.54,0
41,1215.63,15,12,32.72,24.45,1,3444.72,CDI,466,25.71,0
45,823.34,44,24,72.16,26.11,0,13763.67,CDI,707,45.07,0
18,1435.52,10,13,16.87,18.7,0,2148.2,Indépendant,594,26.5,0
23,1293.63,75,21,38.4,34.95,1,1315.95,CDI,837,48.97,0
18,1757.87,6,18,110.03,14.36,0,2199.04,CDI,605,48.27,0
32,1370.55,1,17,31.76,25.02,1,9306.56,CDI,634,38.11,0
42,2533.85,49,17,36.42,16.84,0,8602.34,CDI,636,19.72,0
49,1601.16,33,15,35.55,34.72,1,3008.16,CDI,536,88.82,0
35,1947.13,6,23,20.01,38.76,0,3809.64,CDD,670,35.56,0
50,1953.36,99,18,15.71,8.74,0,6920.13,Indépendant,655,44.22,1
21,1986.14,17,13,15.76,10.13,0,7464.31,CDI,649,32.4,0
18,1801.25,72,16,45.37,24.2,2,948.87,CDD,612,45.65,1
34,2286.39,17,18,61.46,16.89,1,4426.78,Sans emploi,644,36.35,0
38,1276.83,15,22,63.76,11.87,1,8993.49,CDI,530,49.17,0
34,3398.67,14,15,25.36,25.87,0,4737.44,CDI,715,17.89,0
18,1638.45,10,16,79.81,54.91,0,1179.64,Indépendant,633,44.48,0
34,1014.4,18,18,43.27,10.62,0,13606.38,CDI,781,10.54,0
22,1980.06,14,22,35.99,12.18,0,5559.77,CDD,687,79.7,0
41,1245.6,1,12,5.0,21.55,2,1526.37,CDI,638,4.85,1
38,2449.74,7,20,18.02,39.43,0,2624.25,CDD,662,30.36,0
26,4877.97,6,16,10.41,29.95,2,5702.05,CDI,703,7.44,0
30,1282.02,48,17,55.51,20.93,0,2869.19,CDI,719,42.9,0
25,2111.68,22,26,36.67,27.08,0,8338.0,CDD,625,18.36,0
34,832.18,34,17,14.77,58.05,0,6244.65,CDD,692,35.42,0
44,2229.3,74,21,43.17,30.58,1,4850.71,Sans emploi,635,17.09,0
25,1226.56,24,21,11.24,45.52,0,2193.67,CDD,801,30.15,0
40,1377.91,96,13,15.1,13.74,0,4478.62,Indépendant,659,2.59,0
30,1114.13,9,10,19.58,8.01,0,13336.56,CDI,769,12.87,0
27,2523.85,5,21,51.87,57.27,2,5451.68,Sans emploi,719,37.08,1
34,2853.37,12,13,101.31,26.74,1,5715.38,CDI,689,26.0,0
25,1839.83,15,11,21.57,16.68,0,1595.0,CDI,748,10.36,0
29,1238.26,53,22,95.41,13.05,0,2913.78,Sans emploi,680,31.78,0
23,3699.4,19,14,35.34,11.84,0,3751.7,CDI,525,1.17,0
54,1302.86,8,15,40.93,53.63,2,3841.43,CDI,620,34.46,1
35,800.0,32,26,32.4,40.42,0,6741.59,CDD,645,53.65,1
28,2233.76,17,11,29.2,41.1,0,1851.16,Indépendant,669,35.19,1
37,1112.39,4,13,47.95,34.35,0,4283.12,CDI,725,45.54,0
34,2829.68,20,16,60.63,47.8,0,3968.49,Indépendant,588,8.2,0
33,1536.12,57,17,17.1,55.25,0,8439.49,CDI,480,71.64,0
41,2383.34,44,14,29.39,29.74,2,4255.44,CDI,609,23.59,1
42,3401.83,21,13,125.01,21.22,0,2637.48,CDI,693,16.31,0
30,1061.94,11,24,39.1,59.36,0,1027.06,CDI,646,40.38,0
29,1414.59,2,19,42.58,12.59,1,3342.13,CDI,566,38.31,0
32,1760.32,15,20,84.55,44.21,0,3734.79,CDI,695,17.37,0
18,3614.64,33,17,23.05,44.95,1,3422.49,CDI,677,35.99,0
20,1357.45,11,19,33.17,34.61,0,7924.38,Sans emploi,635,84.34,1
48,1396.68,6,22,64.35,21.56,2,5525.37,Indépendant,850,33.24,0
50,2253.52,63,14,89.4,58.3,0,2681.31,CDI,513,32.92,0
32,1407.48,41,19,5.4,28.79,1,2594.95,Indépendant,572,16.8,0
40,1948.91,24,21,19.19,8.34,0,4062.59,CDI,703,58.55,1
38,911.43,3,24,15.65,30.59,0,1901.12,Indépendant,651,35.56,0
64,4888.26,4,26,30.92,50.14,2,3184.72,CDI,609,51.59,1
45,998.17,3,18,16.6,32.73,1,3626.89,CDD,567,37.53,0
33,1577.34,23,23,57.13,26.15,0,2344.2,Sans emploi,529,30.53,0
26,1794.56,3,7,38.95,30.42,0,3165.22,CDI,723,7.06,0
19,4272.95,44,24,68.08,16.29,0,2187.13,Indépendant,639,20.53,0
37,1008.4,117,15,71.55,15.36,1,16843.43,Indépendant,719,46.74,0
27,4410.45,11,17,57.8,4.81,0,10102.36,CDI,510,46.37,0
21,2552.17,14,20,26.22,16.2,0,3042.42,CDI,756,47.78,1
28,2193.0,29,17,36.94,59.59,0,1979.33,CDI,703,51.07,0
24,1173.63,66,19,23.78,26.15,0,607.83,CDI,596,16.52,0
51,2348.96,53,25,11.76,26.88,0,1535.99,CDI,699,33.98,0
43,1318.6,1,16,71.59,36.06,0,6467.82,Sans emploi,696,42.24,0
35,3203.28,4,13,31.9,11.3,2,3355.75,CDI,727,45.07,0
49,1180.75,33,26,10.56,31.91,0,4273.85,Sans emploi,611,31.87,0
35,1731.13,28,20,51.74,24.08,0,5123.53,CDI,553,37.19,0
26,1421.33,3,26,28.6,5.21,0,2791.39,CDD,524,41.38,0
49,1172.11,17,22,6.84,58.85,0,7231.14,Sans emploi,595,67.15,1
40,2534.19,36,12,11.68,54.81,0,4941.84,CDD,494,31.43,1
25,2311.88,6,21,19.73,33.37,0,3243.86,CDI,706,69.74,0
33,3121.97,49,14,40.12,43.24,0,3437.44,CDI,609,35.67,0
26,823.18,1,18,62.92,36.94,0,7139.06,CDI,553,45.68,0
21,2926.67,36,18,61.26,5.63,0,5904.29,CDI,728,67.55,0
44,5565.99,23,11,54.47,56.55,0,1495.95,CDI,681,39.95,0
53,1488.57,9,14,33.16,35.19,1,7731.3,CDI,640,44.17,0
21,4239.65,30,27,130.27,30.34,0,4349.18,Indépendant,793,33.28,0
40,1619.11,36,19,58.74,8.13,0,2820.41,CDI,719,68.33,0
28,987.23,64,17,40.49,4.12,1,2128.91,Indépendant,653,57.48,0
30,1588.73,11,26,52.95,17.59,0,3156.03,CDI,661,41.08,0
29,2905.9,27,16,24.96,53.56,0,3595.64,CDD,503,56.13,0
26,1252.85,22,18,32.57,49.97,1,2095.03,Indépendant,524,35.89,1
35,1393.05,18,22,6.73,21.09,0,4402.3,Indépendant,541,47.29,0
27,2372.55,52,16,25.2,16.11,0,1780.36,Sans emploi,485,29.42,1
37,1823.23,1,15,134.15,25.83,1,836.91,Indépendant,603,37.36,0
34,2363.13,8,8,38.23,38.89,0,3786.62,CDD,832,66.63,1
32,2024.49,18,14,37.01,6.54,0,5022.87,CDD,604,25.09,0
26,2255.02,5,14,74.14,51.98,0,6188.47,CDD,674,27.37,0
29,1501.46,57,19,45.0,21.49,0,7421.0,CDI,705,53.18,0
42,2018.99,25,15,18.45,25.69,1,1360.3,Indépendant,624,19.58,1
40,1203.98,15,27,34.69,26.47,3,4167.41,CDI,660,45.87,0
25,3234.54,40,13,14.06,51.4,0,6274.69,Indépendant,617,15.89,0
36,1372.12,14,24,39.29,40.9,0,3767.81,CDD,588,49.64,0
42,3012.32,19,19,17.73,42.04,0,3505.73,CDI,657,27.33,0
19,1640.59,1,21,70.19,15.08,0,4882.15,CDI,613,16.38,0
40,1992.39,11,21,22.89,3.0,0,7108.61,CDD,587,6.46,0
28,1460.08,4,9,17.91,28.65,0,3673.4,CDI,626,21.22,0
40,1157.32,28,18,31.19,14.47,0,4314.38,CDD,578,51.04,0
27,836.17,15,17,45.27,22.81,1,2397.72,Indépendant,755,60.77,1
18,1137.2,9,13,13.3,19.85,0,2240.65,CDI,726,39.94,0
19,1575.83,15,20,22.69,11.13,1,1456.34,CDD,726,16.2,0
35,2001.19,6,25,36.96,32.06,0,1203.63,CDI,622,48.95,0
37,2857.29,61,7,96.6,39.94,0,5082.93,CDI,544,20.01,1
26,1492.48,1,16,5.0,32.75,1,3330.5,Indépendant,727,24.34,0
41,1228.62,48,13,54.99,55.04,0,3323.42,Sans emploi,496,32.28,0
19,956.76,17,18,25.26,41.93,0,5602.83,CDD,765,61.38,1
34,2255.46,23,17,23.17,20.34,1,11065.44,CDD,823,72.75,0
23,3374.17,9,15,20.03,12.47,0,3857.48,CDI,742,60.41,0
28,3202.81,81,21,25.65,41.92,0,1762.65,CDD,650,37.21,1
35,2498.96,8,25,55.24,24.57,0,3780.18,Indépendant,543,28.42,0
26,2420.65,21,29,22.42,32.11,0,6118.1,CDI,615,35.74,0
31,3882.13,119,15,123.97,37.52,0,1270.47,CDI,614,16.44,1
44,2111.4,50,10,55.37,41.34,2,7441.25,Indépendant,679,26.92,1
29,2428.85,18,20,39.73,14.56,0,2091.11,CDI,667,67.02,0
43,1578.03,110,25,29.92,36.65,0,8565.72,CDI,787,53.72,1
24,991.81,29,21,86.05,42.18,0,3346.19,CDI,617,40.26,1
40,1342.12,6,25,96.42,15.51,0,2058.82,CDD,738,36.88,0
49,1813.32,12,17,13.78,25.41,3,5104.13,CDD,667,29.63,0
18,1870.78,10,15,19.71,22.06,0,2399.76,CDI,637,29.79,0
27,4298.94,10,18,55.83,50.7,1,884.86,CDD,669,33.21,0
40,1887.96,34,17,70.65,62.51,1,3080.58,CDI,709,61.58,1
33,3080.24,21,21,26.95,3.49,2,9838.28,CDI,504,46.48,0
38,1499.6,1,22,19.1,9.23,0,2264.47,CDI,546,39.64,0
29,1584.45,50,22,36.21,27.97,3,1289.32,CDI,544,25.66,0
36,1006.53,8,20,107.59,24.96,2,1909.74,Indépendant,683,48.32,0
33,1307.56,138,19,35.16,43.56,0,2551.53,CDI,700,43.37,0
46,2303.15,73,21,12.72,71.07,0,9039.0,CDD,553,29.24,0
37,1826.89,67,10,37.09,68.56,0,1264.98,Indépendant,695,44.95,1
38,2772.63,40,19,62.66,15.32,0,3001.86,Indépendant,626,33.84,0
31,1974.04,6,18,31.47,32.46,0,1636.64,Sans emploi,650,16.76,1
30,1555.89,18,19,90.75,38.23,1,4803.11,CDI,702,39.23,1
31,4746.39,6,18,66.85,44.7,0,6907.32,CDI,598,53.56,0
38,1746.06,7,20,32.46,14.98,1,4673.47,CDI,704,29.61,0
31,3058.56,22,15,35.22,32.49,0,4028.0,Sans emploi,829,14.69,0
37,1522.43,1,23,8.11,9.32,1,1795.53,CDI,631,54.52,0
55,2498.59,83,20,87.42,43.24,0,2797.78,CDI,754,39.54,0
43,2754.23,59,19,26.35,28.63,1,3737.75,CDI,718,26.33,0
32,1998.17,11,15,24.94,35.55,0,8425.31,CDD,604,40.56,0
46,800.0,17,21,22.19,24.79,1,1732.09,CDI,719,96.02,0
31,1835.63,15,19,48.61,15.99,1,2311.22,Sans emploi,610,60.13,1
18,3151.98,51,15,14.14,27.57,0,4238.61,Indépendant,753,51.44,0
25,2303.66,28,18,15.82,29.18,1,7844.33,Indépendant,778,42.06,1
18,2221.29,8,21,32.69,37.68,0,2423.01,CDI,645,22.02,1
31,844.61,14,20,20.9,31.06,1,13883.3,Indépendant,576,7.59,1
35,1320.38,13,20,44.22,11.75,0,2471.35,CDI,707,41.73,0
51,2187.39,76,18,21.51,6.17,0,1843.76,Indépendant,632,36.74,0
38,2186.44,5,22,117.98,49.22,0,2921.35,Indépendant,651,35.31,0
33,3129.85,2,23,58.45,38.68,1,2178.78,CDD,639,34.86,1
43,1706.82,50,21,57.88,14.9,0,3980.76,CDI,764,49.07,0
18,2182.0,54,15,21.26,24.42,0,5981.32,CDD,616,35.94,0
37,1834.09,49,13,221.86,27.2,0,5732.09,Indépendant,637,49.2,0
42,1172.42,17,16,24.19,38.58,0,5814.75,CDD,760,42.82,0
21,800.0,26,26,19.53,29.45,0,2921.35,Indépendant,612,57.87,1
46,2206.65,20,19,59.06,48.81,0,3841.14,CDI,606,3.39,0
38,1967.62,2,27,39.65,15.77,1,1433.37,Indépendant,720,53.05,0
31,1382.01,21,17,18.0,5.62,0,1945.96,CDD,699,15.01,0
41,884.35,1,17,188.4,36.09,0,6571.47,Indépendant,525,28.66,0
56,2411.16,9,18,72.82,15.95,1,3214.36,CDI,526,51.44,1
36,1617.12,64,18,34.16,10.23,1,3521.53,CDD,691,56.44,0
37,2334.06,9,15,221.07,28.55,0,4539.91,CDI,560,19.88,0
30,4181.25,67,13,64.05,16.17,0,1001.03,CDI,681,61.39,0
27,800.0,7,20,33.74,23.05,0,4369.74,CDI,589,23.22,0
43,1332.72,9,22,201.39,66.39,1,2765.13,CDI,760,55.91,1
26,1658.42,23,28,56.9,47.47,0,5860.89,CDI,684,23.53,0
35,3483.71,34,16,55.0,26.96,0,3405.47,CDI,532,52.27,0
30,877.58,16,16,25.2,76.15,0,2024.88,Indépendant,688,57.48,0
39,4317.34,51,15,35.39,13.89,0,3116.38,CDI,725,76.47,0
38,1934.48,1,23,24.73,15.53,0,1735.75,Sans emploi,664,71.94,0
45,1744.43,61,21,104.54,31.11,0,8018.17,CDI,602,60.43,0
30,1666.81,5,14,9.72,10.99,0,4546.71,CDI,691,9.04,0
32,1498.81,51,14,98.69,43.94,1,7022.59,Indépendant,712,18.67,0
25,2905.79,12,22,17.19,28.33,0,6176.2,CDD,697,9.18,0
30,1130.53,42,20,32.55,9.86,0,2287.63,CDI,642,89.85,0
38,2124.0,26,21,27.06,29.24,0,4020.93,CDI,732,70.47,0
42,1534.03,5,14,22.71,2.95,0,4527.35,CDI,538,44.21,0
26,1296.07,59,10,58.28,8.4,1,5534.84,CDI,536,70.69,0
43,5769.52,7,14,33.92,35.19,0,5536.25,CDI,624,20.63,1
48,2194.91,7,21,20.24,23.06,1,2762.06,CDI,802,46.71,0
39,2393.51,40,27,38.4,36.77,0,5284.29,CDI,798,36.73,0
53,3024.34,3,16,19.8,20.57,1,4486.85,Indépendant,774,19.09,1
27,965.92,6,27,22.4,36.99,0,2131.7,CDD,653,48.16,0
23,3977.95,17,21,10.61,50.46,0,2516.43,CDD,496,11.35,0
18,800.0,42,12,23.98,48.0,1,5265.19,Indépendant,693,32.87,1
49,1292.24,4,19,50.05,21.54,0,3453.6,CDD,596,8.71,0
41,1483.67,19,22,35.06,15.72,1,3445.16,CDD,716,35.29,0
34,2360.07,29,8,140.04,7.91,0,2401.96,CDD,688,10.38,1
37,2007.31,47,21,260.7,19.24,0,6867.47,CDD,832,48.93,0
24,1690.2,65,23,23.72,24.4,0,8108.07,CDD,814,40.16,0
58,1811.03,36,20,17.79,34.57,0,2523.17,CDI,586,53.68,0
36,1177.09,25,18,82.12,5.13,1,5948.77,CDI,661,35.28,0
36,933.77,13,17,44.22,34.43,1,5349.38,CDI,628,57.47,0
42,2517.51,3,17,82.5,20.44,0,2658.7,CDD,609,35.78,0
39,2480.94,29,13,46.46,6.35,1,2626.93,CDI,652,59.73,1
37,3691.12,117,15,29.27,24.65,0,5546.96,CDI,491,34.78,0
27,1280.05,32,16,29.4,29.63,1,1288.0,CDI,595,45.59,0
39,2479.95,1,18,47.71,35.32,2,1008.17,Indépendant,749,49.67,0
53,1604.34,16,16,28.89,23.38,1,7760.67,CDD,370,18.69,0
48,3096.27,23,14,88.06,56.65,1,3747.68,CDI,508,58.42,1
50,2872.09,28,21,12.35,16.12,0,4723.84,CDI,751,18.3,0
30,2000.59,30,19,87.69,41.44,0,16040.32,CDI,767,49.28,1
25,1564.89,19,16,7.91,25.26,3,4167.68,CDI,534,81.72,1
33,2794.97,6,20,38.13,55.03,0,4732.57,CDI,752,79.47,0
35,2429.69,68,16,26.31,15.3,0,3206.81,CDI,737,64.91,0
45,1341.76,28,18,10.45,30.6,1,2791.11,Sans emploi,668,37.13,0
18,1007.07,6,22,6.84,25.26,2,1798.9,CDI,630,28.3,0
49,1600.89,9,15,14.48,33.27,0,5192.17,CDI,728,10.89,0
33,3579.13,60,13,35.29,29.14,1,3911.87,CDD,632,22.64,0
31,3036.11,52,17,21.3,19.34,0,2054.73,CDI,668,84.94,0
25,1108.65,12,12,15.14,27.13,1,6546.38,Indépendant,736,13.65,0
19,1081.58,1,17,97.65,65.29,0,2677.02,CDD,598,27.37,0
43,3214.76,1,17,13.04,7.46,1,3890.18,CDD,620,52.01,0
35,1097.19,8,8,57.8,22.44,0,5138.74,CDI,776,43.41,0
22,2285.06,24,20,17.04,21.02,1,4224.66,CDD,556,37.75,0
22,1383.31,21,17,14.2,41.51,0,3286.81,CDI,718,69.16,0
31,3745.09,24,23,21.28,71.36,0,1638.94,CDI,663,39.47,0
51,1291.28,30,19,55.2,50.54,0,4232.08,CDI,699,47.46,0
32,3031.88,1,21,11.7,20.91,0,6671.23,CDI,665,13.54,0
20,1977.22,3,23,42.6,7.75,0,1842.86,CDD,590,20.66,0
32,2037.5,11,17,16.11,11.63,0,1643.19,CDI,485,55.68,1
32,800.0,4,18,18.54,54.36,1,8935.58,CDI,526,50.61,0
18,800.0,2,11,46.53,8.59,1,2020.95,CDI,612,9.25,0
34,1650.16,24,23,185.15,7.73,0,2621.51,CDD,725,2.3,0
32,2032.7,40,17,16.75,8.11,0,3050.23,CDI,684,64.25,0
41,1102.31,33,14,59.67,26.02,0,6017.03,CDI,746,34.29,0
52,1120.4,40,21,26.69,35.28,1,1552.24,CDD,698,56.05,0
46,2338.86,26,9,23.53,9.81,0,3083.93,CDD,648,74.96,0
32,2340.3,32,16,78.46,30.19,2,1820.79,Indépendant,754,71.96,0
24,1712.26,8,22,17.65,36.14,1,12668.55,CDD,675,13.85,0
59,2578.52,118,16,13.86,17.08,0,2532.87,CDI,754,83.13,0
35,1078.48,5,15,48.74,15.36,0,2023.89,CDI,668,78.11,0
35,1553.48,6,16,117.96,46.11,0,2367.61,CDI,572,10.84,0
34,3796.95,8,9,61.08,58.04,0,3256.91,Sans emploi,690,81.13,0
37,1877.08,88,21,11.38,15.05,0,3994.17,Indépendant,646,36.58,0
33,1926.26,105,17,21.09,27.05,1,5589.89,Indépendant,559,55.56,0
29,5092.13,38,17,73.05,19.81,0,2252.22,CDI,792,10.45,0
29,975.44,24,17,116.71,44.71,2,2302.65,Indépendant,650,50.6,1
34,2597.25,17,18,40.7,12.02,0,1046.12,Sans emploi,634,55.93,1
29,3824.33,84,21,21.69,27.84,1,1896.9,Sans emploi,582,19.83,1
28,1575.16,28,18,122.76,10.53,0,2510.24,Sans emploi,562,30.38,0
36,2671.5,69,12,32.13,29.21,0,9222.23,CDD,657,47.29,1
32,1175.0,9,20,21.24,37.07,0,3807.15,CDI,760,12.37,1
49,1340.39,10,20,18.62,14.27,1,2950.98,CDD,722,85.21,1
18,2161.8,46,19,13.42,8.16,1,9186.28,CDI,593,44.28,0
45,2599.72,4,22,309.62,24.1,0,3101.0,Indépendant,667,23.91,1
47,3001.71,69,18,103.02,25.24,1,2193.91,CDI,850,13.79,0
18,3666.73,17,23,20.42,29.19,0,2233.11,CDI,611,9.08,0
31,1766.79,62,24,131.25,2.35,0,1863.2,CDI,660,32.37,0
31,3100.6,10,20,51.6,27.62,0,2243.88,CDD,727,15.2,0
21,1562.95,30,15,49.27,12.48,0,3753.59,CDD,618,92.17,0
27,2722.57,16,17,19.47,33.72,0,3234.56,CDD,505,41.11,0
24,1997.28,23,23,22.82,37.33,0,6842.12,CDI,826,16.14,0
52,2221.13,17,12,32.95,65.01,2,4453.83,CDI,634,36.59,1
44,2199.28,81,16,7.37,3.27,0,6592.76,Sans emploi,738,68.65,1
47,890.07,28,16,23.31,16.33,1,8382.16,Sans emploi,610,31.76,1
42,1102.84,7,14,34.18,30.78,1,5772.15,CDI,850,55.33,1
24,1905.95,57,22,94.45,35.49,1,2172.83,CDI,809,62.04,0
30,857.89,8,19,21.07,18.23,0,3265.38,Sans emploi,630,39.95,0
39,2637.85,11,15,64.11,32.69,0,7204.14,CDI,661,13.1,0
23,2685.75,3,20,6.84,17.07,1,8848.4,Indépendant,637,23.92,0
42,2106.78,55,17,84.53,13.49,0,4128.38,CDI,664,11.51,0
32,1104.31,8,14,16.89,14.94,0,12402.6,Sans emploi,591,52.32,0
31,3369.58,7,15,37.69,26.3,0,2823.53,CDI,625,64.21,1
42,4516.97,60,20,46.74,22.02,0,4653.26,CDI,465,34.98,0
39,1944.18,39,22,40.11,31.05,2,1580.11,CDD,616,54.93,1
31,2286.32,4,16,31.34,53.98,0,4028.47,CDI,597,33.79,0
46,1992.16,35,20,12.95,67.9,2,5712.88,CDI,604,31.93,1
24,2306.63,58,25,17.03,28.03,0,8189.98,CDI,716,42.46,0
41,1726.2,2,13,74.01,7.08,1,703.07,CDI,633,57.01,0
40,1792.89,41,19,21.38,67.0,0,1524.4,CDI,769,28.44,1
32,2726.98,19,21,31.42,7.46,1,2747.32,CDD,606,43.71,0
38,5183.05,26,18,10.65,54.71,2,919.29,CDI,574,76.1,0
23,975.13,16,23,66.48,72.82,3,4106.67,CDI,693,39.4,0
44,1738.36,28,27,12.18,10.99,0,10380.08,CDI,556,51.97,0
33,1075.47,1,19,69.51,56.62,0,3021.17,Indépendant,641,23.42,0
30,3703.54,34,17,14.88,36.59,0,6119.66,CDI,508,71.76,0
45,1400.9,1,22,75.06,7.56,0,3679.64,CDD,588,5.68,0
28,956.55,14,21,34.33,24.14,0,2199.24,CDI,774,12.82,0
21,2420.26,4,7,22.04,24.8,0,1800.08,Sans emploi,709,67.4,1
20,3963.82,41,18,118.48,74.87,0,5505.92,CDI,598,24.76,0
41,2447.85,9,16,32.28,45.03,0,5459.06,CDI,682,30.57,0
22,1994.88,14,20,25.69,12.17,0,3769.32,CDD,681,34.51,0
52,2185.23,13,17,69.14,35.35,0,4151.95,CDD,728,22.37,0
18,3422.13,35,18,10.75,8.34,0,11178.14,Indépendant,514,47.13,0
51,1232.88,16,14,5.0,17.7,2,9246.41,Sans emploi,354,50.69,1
37,1732.15,37,21,83.94,28.89,1,1670.87,CDD,641,32.33,1
34,1487.87,2,25,17.75,3.86,0,1424.07,CDD,602,52.49,0
29,1081.53,5,14,66.79,16.94,2,5511.31,CDI,667,12.94,0
39,1572.69,19,12,35.3,31.06,0,1414.76,CDI,751,21.74,0
34,2984.07,70,18,13.75,41.76,0,4654.39,CDI,684,54.17,1
45,2344.21,2,18,54.66,5.52,0,6819.06,CDI,736,30.33,0
36,2426.88,1,23,24.74,34.24,0,2340.6,CDI,651,9.38,0
36,1943.66,4,13,14.71,39.79,2,3537.94,Indépendant,652,14.85,0
31,2299.4,24,16,15.01,41.05,1,5347.72,CDI,733,52.91,0
