age,revenu_mensuel,anciennete_compte_mois,nb_transactions_mois,montant_moyen_transaction,taux_endettement_pct,nb_incidents_paiement_12m,montant_credit_demande,type_contrat,score_bureau_externe,utilisation_carte_pct,default_reel,proba_defaut,prediction,segment_risque
44,1249.22,16,25,49.43,38.14,0,11406.28,CDI,615,33.42,0,0.4541,0,Risque moyen
45,1430.8,30,19,70.75,63.3,2,3214.34,CDI,547,52.13,1,0.8311,1,Risque eleve
18,2440.44,23,18,208.8,28.2,0,2577.92,Sans emploi,548,26.63,1,0.7435,1,Risque eleve
32,1059.76,45,12,15.04,32.87,0,8124.13,CDI,691,69.56,0,0.3717,0,Faible risque
20,1475.87,14,13,22.27,13.53,0,4358.31,CDI,817,28.67,0,0.1639,0,Faible risque
34,1501.39,24,19,23.42,34.69,0,5952.05,Sans emploi,570,35.47,1,0.7522,1,Risque eleve
29,2612.21,22,17,17.76,18.12,1,1986.39,CDI,418,47.75,0,0.719,1,Risque eleve
28,1551.16,55,18,38.3,53.71,0,2988.57,CDI,768,42.36,1,0.3617,0,Faible risque
22,1980.06,14,22,35.99,12.18,0,5559.77,CDD,687,79.7,0,0.3678,0,Faible risque
42,1546.09,26,26,13.32,34.47,0,2521.03,Sans emploi,557,26.61,0,0.7727,1,Risque eleve
31,957.34,6,18,42.78,52.5,0,1419.82,Indépendant,692,58.52,0,0.4719,0,Risque moyen
25,800.0,16,17,22.01,39.02,0,2422.53,CDI,588,42.31,0,0.536,1,Risque eleve
25,1111.42,48,15,5.0,27.15,0,2425.24,CDD,740,24.99,0,0.3893,0,Risque moyen
24,1458.98,82,13,40.36,18.93,0,3973.2,Sans emploi,671,69.31,0,0.6279,1,Risque eleve
50,966.74,15,22,54.39,5.21,1,4288.1,CDI,774,22.99,0,0.2621,0,Faible risque
23,1341.54,74,17,8.47,53.87,2,2263.4,CDI,653,51.23,0,0.7332,1,Risque eleve
27,1872.15,7,11,59.57,3.94,0,2881.04,CDI,627,54.7,0,0.3097,0,Faible risque
18,1604.35,17,26,67.07,40.74,0,4955.81,Indépendant,677,18.82,0,0.416,0,Risque moyen
42,2579.85,3,18,37.59,25.81,1,3247.48,CDI,606,95.78,0,0.5183,1,Risque moyen
29,1952.01,2,17,33.26,16.19,1,4156.09,CDI,742,65.17,0,0.3148,0,Faible risque
51,2091.22,4,24,39.65,21.1,0,3978.68,Sans emploi,712,47.3,0,0.5149,1,Risque moyen
45,2341.15,5,23,52.15,7.65,0,2554.83,CDI,697,39.59,0,0.2378,0,Faible risque
44,2000.52,14,12,102.65,11.96,2,6080.86,Sans emploi,587,31.97,1,0.803,1,Risque eleve
49,1438.14,13,14,12.35,13.62,0,3688.42,CDI,600,34.51,0,0.3815,0,Faible risque
35,2050.28,5,16,42.25,37.23,0,4506.15,CDD,696,66.2,0,0.4398,0,Risque moyen
50,2704.68,4,14,36.36,38.47,1,2190.62,CDI,756,72.19,0,0.3626,0,Faible risque
49,3564.37,14,18,23.1,33.92,0,827.66,Indépendant,697,18.17,0,0.3078,0,Faible risque
18,2977.9,21,21,28.42,44.5,1,1088.99,CDI,498,22.34,0,0.7122,1,Risque eleve
32,1441.48,24,24,88.96,42.97,0,2917.56,Sans emploi,551,68.43,1,0.8124,1,Risque eleve
28,4381.15,19,20,8.72,46.6,0,1762.67,CDI,620,21.17,0,0.4148,0,Risque moyen
33,2034.5,9,27,25.24,10.06,1,1283.15,CDI,711,26.31,0,0.3332,0,Faible risque
42,3051.09,10,18,100.86,32.34,0,5713.22,CDI,750,60.54,0,0.2434,0,Faible risque
34,1187.69,18,23,8.83,16.82,0,2865.81,CDI,723,20.77,0,0.2683,0,Faible risque
38,1087.41,13,26,8.15,23.63,1,2781.73,CDI,548,50.39,0,0.6277,1,Risque eleve
40,1414.83,40,14,45.87,48.33,0,1249.14,CDI,515,22.49,0,0.6535,1,Risque eleve
39,1900.4,30,19,69.23,45.09,1,5769.75,CDI,562,17.81,1,0.6552,1,Risque eleve
44,1625.46,10,16,33.2,39.39,0,2836.57,Indépendant,676,48.85,0,0.4092,0,Risque moyen
25,1900.76,47,14,30.36,25.61,0,7184.04,Indépendant,713,59.87,0,0.3172,0,Faible risque
35,1999.24,50,11,30.88,23.73,0,5720.33,CDD,653,36.59,0,0.4509,0,Risque moyen
37,2386.61,45,11,20.79,5.96,0,1701.18,CDI,591,40.31,0,0.3623,0,Faible risque
19,1161.23,23,12,31.97,48.13,0,5722.4,CDD,658,15.09,0,0.5509,1,Risque eleve
39,1317.76,13,15,26.16,37.92,2,3486.62,CDI,651,42.39,0,0.6379,1,Risque eleve
18,2182.0,54,15,21.26,24.42,0,5981.32,CDD,616,35.94,0,0.5052,1,Risque moyen
38,2727.74,30,21,23.5,44.8,0,6754.55,Sans emploi,707,68.92,0,0.6119,1,Risque eleve
48,2901.82,63,16,25.91,52.66,0,3718.89,CDI,653,8.55,0,0.4492,0,Risque moyen
37,2250.11,3,21,53.7,34.51,0,1689.04,CDI,676,12.77,0,0.3477,0,Faible risque
42,2778.67,49,25,12.13,40.42,0,4971.38,CDD,585,39.4,1,0.5973,1,Risque eleve
44,1767.84,7,20,26.84,18.79,1,2983.72,CDI,684,17.2,0,0.39,0,Risque moyen
35,2552.32,1,18,90.36,28.61,1,2930.01,CDI,575,16.28,0,0.547,1,Risque eleve
30,800.0,37,16,122.76,22.8,0,4055.56,Indépendant,699,13.95,0,0.3455,0,Faible risque
41,1296.18,82,15,73.06,27.31,0,7076.37,CDI,660,37.5,0,0.398,0,Risque moyen
33,1381.51,6,24,37.73,26.75,0,9927.63,CDD,850,63.45,0,0.2329,0,Faible risque
43,1393.48,6,17,16.35,32.49,0,2896.96,CDD,565,65.35,0,0.6152,1,Risque eleve
37,2316.58,18,13,76.67,23.84,0,4372.29,CDI,718,17.4,0,0.2586,0,Faible risque
28,1528.66,21,13,25.22,54.39,0,7626.96,Sans emploi,430,69.06,1,0.898,1,Risque eleve
36,1177.09,25,18,82.12,5.13,1,5948.77,CDI,661,35.28,0,0.391,0,Risque moyen
34,2506.02,6,22,50.78,36.24,0,1501.74,Sans emploi,589,15.19,0,0.7135,1,Risque eleve
26,1076.32,4,19,26.81,28.02,0,2847.61,CDI,637,18.47,0,0.4034,0,Risque moyen
31,2286.32,4,16,31.34,53.98,0,4028.47,CDI,597,33.79,0,0.5232,1,Risque moyen
18,1966.85,38,12,151.79,9.53,1,4547.32,CDD,720,39.02,1,0.4199,0,Risque moyen
21,2114.31,12,20,45.85,8.3,0,8660.79,CDI,619,52.52,0,0.3212,0,Faible risque
34,982.57,14,26,10.9,55.74,0,2387.33,CDI,620,22.3,0,0.5545,1,Risque eleve
38,2452.2,25,18,66.42,11.15,1,8712.38,CDI,721,56.99,0,0.3043,0,Faible risque
45,2642.3,6,19,48.98,17.51,0,1111.22,CDI,474,11.82,0,0.5277,1,Risque moyen
29,800.0,9,15,28.08,17.29,0,6959.23,CDD,686,27.46,1,0.3915,0,Risque moyen
39,1943.43,13,13,65.29,59.55,0,3444.66,CDI,740,4.49,0,0.3647,0,Faible risque
43,1094.09,41,14,24.12,40.03,0,6143.82,Indépendant,750,49.16,0,0.3412,0,Faible risque
47,2511.31,16,11,23.94,36.38,0,2855.86,Indépendant,750,14.69,0,0.2748,0,Faible risque
27,800.0,26,15,10.98,22.98,0,3230.69,Indépendant,452,40.09,0,0.6635,1,Risque eleve
42,1606.13,25,14,7.32,29.02,0,8926.08,CDI,647,44.63,0,0.3733,0,Faible risque
46,3724.92,70,19,67.94,21.62,0,3288.13,CDI,534,68.32,0,0.4835,0,Risque moyen
50,3737.2,49,19,12.52,31.95,0,3011.89,CDI,591,7.1,0,0.416,0,Risque moyen
32,3219.32,29,15,50.16,15.36,0,2501.82,CDD,499,54.23,0,0.5901,1,Risque eleve
40,2715.01,14,20,48.71,19.92,0,1173.02,Indépendant,609,25.68,0,0.3897,0,Risque moyen
44,2677.18,1,19,21.3,21.79,1,6605.78,CDI,735,52.45,0,0.3109,0,Faible risque
51,1351.42,10,14,25.72,32.42,0,2174.3,CDD,670,41.95,0,0.4721,0,Risque moyen
39,800.0,65,15,14.19,22.86,0,6810.12,CDD,648,16.09,1,0.491,0,Risque moyen
41,1629.91,45,24,35.58,27.48,0,2772.82,CDI,568,50.29,0,0.5116,1,Risque moyen
33,1711.68,52,23,38.77,22.58,0,7155.29,CDD,550,37.43,1,0.5975,1,Risque eleve
35,1932.5,15,17,6.97,19.81,3,2267.84,Sans emploi,617,55.21,0,0.8724,1,Risque eleve
30,1529.78,30,18,19.48,37.45,1,4280.03,Indépendant,635,67.28,0,0.5843,1,Risque eleve
50,2307.37,6,19,16.27,26.1,0,4100.89,CDD,636,54.72,0,0.4618,0,Risque moyen
35,2184.0,5,24,24.55,16.94,1,11102.82,CDI,664,23.36,0,0.3766,0,Faible risque
34,800.0,8,19,46.67,32.57,0,1869.6,CDI,728,33.3,0,0.3261,0,Faible risque
48,4478.04,55,25,30.15,47.02,0,4035.47,CDI,644,18.61,0,0.3964,0,Risque moyen
46,1151.99,59,25,62.29,45.94,0,10083.87,CDI,700,40.19,0,0.4103,0,Risque moyen
37,1755.64,12,20,8.23,20.5,2,5873.91,Indépendant,477,33.57,0,0.7679,1,Risque eleve
49,3580.25,72,18,17.32,6.98,0,1660.81,CDI,650,51.17,1,0.2864,0,Faible risque
42,2086.22,18,22,33.95,52.98,0,6195.78,CDI,637,59.6,0,0.4853,0,Risque moyen
26,1224.31,36,18,96.6,14.28,0,1658.19,CDD,471,38.93,0,0.6827,1,Risque eleve
28,2625.83,43,21,34.83,4.35,0,1989.95,CDI,734,66.87,0,0.2131,0,Faible risque
23,800.0,22,22,93.41,30.44,1,1602.15,CDI,646,37.79,1,0.5447,1,Risque eleve
37,1336.24,23,15,135.1,10.54,0,6938.98,CDI,664,26.07,0,0.2966,0,Faible risque
20,3471.29,40,16,19.1,51.68,0,6175.22,CDD,591,41.84,0,0.6032,1,Risque eleve
20,4388.51,36,12,20.43,42.64,0,1901.96,CDI,670,49.79,0,0.3507,0,Faible risque
33,1877.72,2,10,20.6,24.0,0,8230.44,Sans emploi,574,34.81,0,0.6797,1,Risque eleve
25,4096.76,20,26,8.68,41.83,0,6910.48,CDI,585,28.13,0,0.4415,0,Risque moyen
46,1627.83,83,24,39.38,35.6,0,2796.09,CDD,598,21.32,0,0.615,1,Risque eleve
49,2027.42,8,24,81.4,19.15,0,4766.53,CDD,455,10.73,0,0.6648,1,Risque eleve
22,1586.95,79,22,52.33,15.98,0,1142.66,Indépendant,747,73.67,0,0.2974,0,Faible risque
21,1403.65,11,16,33.77,5.9,0,1047.74,CDD,789,53.17,0,0.2461,0,Faible risque
49,2353.38,51,18,59.45,65.07,0,5417.34,CDI,765,52.07,0,0.3759,0,Faible risque
34,2028.52,3,13,31.53,32.34,0,3533.0,Indépendant,637,27.82,0,0.4054,0,Risque moyen
41,839.18,17,20,86.14,28.42,0,4473.28,CDI,667,51.85,1,0.3865,0,Faible risque
31,4225.45,17,17,64.17,9.64,0,4803.93,CDI,542,19.35,0,0.3596,0,Faible risque
35,2413.49,1,16,36.64,45.38,0,3558.38,Indépendant,646,31.4,0,0.4371,0,Risque moyen
39,3451.77,10,20,83.87,12.37,1,4231.69,CDI,688,55.23,0,0.3259,0,Faible risque
18,1177.06,44,15,29.75,6.53,0,9943.39,CDD,618,48.01,0,0.445,0,Risque moyen
43,4522.86,39,19,115.24,40.67,0,1418.01,Sans emploi,557,28.25,0,0.7302,1,Risque eleve
38,2221.16,62,17,47.07,20.97,0,5537.77,CDI,587,52.77,1,0.4389,0,Risque moyen
31,2548.66,1,19,117.52,14.58,0,4627.47,Indépendant,572,68.03,0,0.4188,0,Risque moyen
23,1248.66,28,15,27.51,40.85,0,4127.49,CDI,543,48.89,0,0.5913,1,Risque eleve
32,1749.62,8,13,5.0,13.77,0,6258.86,Indépendant,616,35.54,0,0.3639,0,Faible risque
38,1064.08,7,22,27.48,20.58,1,2749.84,Indépendant,657,17.7,0,0.4765,0,Risque moyen
41,800.0,27,18,47.47,9.76,0,4067.35,CDI,537,67.03,0,0.4906,0,Risque moyen
34,3050.71,3,20,32.64,44.72,1,2989.54,Sans emploi,652,62.73,0,0.7541,1,Risque eleve
25,2372.33,34,20,12.27,11.63,0,6388.77,Indépendant,626,56.85,0,0.354,0,Faible risque
36,3252.86,41,9,28.52,34.81,0,1043.92,Indépendant,645,55.9,1,0.4045,0,Risque moyen
40,1242.65,9,25,14.63,48.38,0,2122.3,CDI,687,44.38,0,0.4315,0,Risque moyen
46,1329.9,22,18,10.65,24.04,0,5722.62,CDI,807,34.61,0,0.2007,0,Faible risque
27,2286.03,11,12,67.7,48.29,0,2153.63,CDI,587,36.53,0,0.5226,1,Risque moyen
32,1752.34,27,21,13.0,37.29,0,3512.21,CDD,577,51.02,0,0.6195,1,Risque eleve
26,2552.83,44,21,158.44,5.94,1,3876.62,CDI,556,48.12,0,0.5189,1,Risque moyen
24,2507.68,12,12,23.21,38.73,0,3342.38,Sans emploi,675,20.31,1,0.6147,1,Risque eleve
19,5179.42,5,14,132.48,8.23,0,4588.41,CDI,583,28.37,0,0.2808,0,Faible risque
45,983.74,33,25,39.49,31.96,1,4688.44,CDI,777,36.18,0,0.3678,0,Faible risque
35,1474.33,20,23,55.03,13.63,2,801.83,CDD,510,3.05,0,0.7897,1,Risque eleve
25,1862.56,19,19,77.93,35.66,0,10623.03,CDD,657,40.81,0,0.4758,0,Risque moyen
23,1243.19,6,20,24.8,5.28,0,2518.17,CDI,581,46.38,0,0.3924,0,Risque moyen
61,2288.37,55,22,28.27,51.32,0,3109.28,Indépendant,677,71.22,0,0.4712,0,Risque moyen
38,1738.54,75,20,24.95,25.36,0,11274.02,CDD,577,36.31,0,0.5693,1,Risque eleve
44,2748.14,1,22,85.52,70.09,0,4451.44,CDD,704,49.79,0,0.5396,1,Risque eleve
23,2424.5,5,19,25.68,48.61,1,1243.77,CDD,738,80.46,0,0.5492,1,Risque eleve
27,2631.21,41,15,21.46,16.1,1,3633.87,CDD,804,3.55,0,0.314,0,Faible risque
51,1741.19,12,22,137.89,41.4,0,9702.23,Indépendant,590,48.02,0,0.5116,1,Risque moyen
34,2188.1,19,17,52.77,29.2,1,5682.47,Indépendant,765,39.1,0,0.3426,0,Faible risque
18,2308.34,12,24,30.04,25.11,1,1702.36,CDI,665,61.25,0,0.4546,0,Risque moyen
40,2880.73,15,19,88.12,20.51,0,3590.61,CDI,730,39.77,0,0.2337,0,Faible risque
38,1399.35,40,16,16.09,24.25,0,4598.89,CDI,615,18.12,0,0.4171,0,Risque moyen
33,1307.37,28,17,60.94,49.27,0,2430.51,CDI,669,26.8,1,0.457,0,Risque moyen
33,1512.2,3,15,37.97,27.88,2,2007.01,Sans emploi,755,25.15,1,0.7045,1,Risque eleve
49,2635.43,13,14,35.17,32.85,0,3604.83,CDI,591,72.75,0,0.4481,0,Risque moyen
34,800.0,3,21,107.62,43.01,0,4807.49,CDI,580,20.63,0,0.5436,1,Risque eleve
20,2075.86,24,15,43.23,13.4,0,5448.92,Indépendant,611,56.25,0,0.3825,0,Faible risque
37,1984.23,15,8,47.0,50.82,0,8764.84,CDI,803,29.16,0,0.2524,0,Faible risque
22,1604.03,10,11,60.82,28.42,0,2913.79,CDI,538,45.83,0,0.5264,1,Risque moyen
28,1835.28,12,15,8.85,51.57,0,9343.97,CDI,703,42.84,0,0.379,0,Faible risque
28,2501.8,1,21,186.21,31.97,0,6123.87,Sans emploi,727,49.32,1,0.5255,1,Risque moyen
45,2093.39,26,17,8.83,15.56,0,3270.13,CDI,764,73.68,0,0.215,0,Faible risque
32,1556.55,32,18,18.55,33.42,0,1330.92,CDI,740,78.66,0,0.3219,0,Faible risque
31,1974.04,6,18,31.47,32.46,0,1636.64,Sans emploi,650,16.76,1,0.6409,1,Risque eleve
41,1293.33,92,15,31.34,33.08,1,4842.71,CDI,714,8.71,0,0.461,0,Risque moyen
25,1206.3,16,14,86.8,26.39,0,3564.5,Sans emploi,607,40.95,0,0.6964,1,Risque eleve
18,1073.32,4,19,31.71,42.74,0,2689.56,CDD,574,52.66,1,0.6549,1,Risque eleve
28,3224.54,84,13,50.29,22.05,2,5110.64,Sans emploi,701,36.49,1,0.7348,1,Risque eleve
28,1844.91,32,29,18.87,9.41,1,2034.29,CDD,629,57.19,0,0.5622,1,Risque eleve
34,2046.89,92,16,24.82,15.0,0,6360.12,CDD,738,48.5,0,0.3385,0,Faible risque
41,3647.6,36,21,6.09,19.66,0,3109.36,CDI,526,21.95,0,0.4538,0,Risque moyen
30,1969.08,1,19,110.53,57.98,0,3021.91,CDD,732,35.15,0,0.4772,0,Risque moyen
21,2552.17,14,20,26.22,16.2,0,3042.42,CDI,756,47.78,1,0.2097,0,Faible risque
22,2317.17,219,18,31.93,64.53,0,2127.24,Indépendant,668,16.09,0,0.6229,1,Risque eleve
37,1568.33,67,20,46.12,43.05,1,3120.51,Indépendant,582,24.17,0,0.6808,1,Risque eleve
37,1353.63,99,19,12.26,37.43,1,3677.55,Sans emploi,504,65.88,0,0.9012,1,Risque eleve
22,3217.03,12,18,28.71,40.46,0,2111.09,Indépendant,580,42.02,0,0.4987,0,Risque moyen
32,1129.53,5,13,68.96,35.5,0,1818.45,CDI,729,48.39,0,0.3262,0,Faible risque
47,2369.96,40,18,10.86,32.24,0,1175.94,CDI,692,49.15,1,0.3446,0,Faible risque
37,3161.71,48,19,113.72,6.61,1,3493.45,Indépendant,483,20.83,1,0.6067,1,Risque eleve
26,2470.07,13,23,14.96,66.82,0,5096.14,Indépendant,725,61.69,1,0.4394,0,Risque moyen
44,1235.87,32,10,28.98,29.2,0,3731.15,CDI,528,2.42,0,0.5433,1,Risque eleve
28,2342.4,4,21,24.56,22.56,1,2247.32,Indépendant,477,89.88,1,0.6982,1,Risque eleve
38,2471.01,7,17,45.14,35.57,0,916.95,CDD,712,32.45,1,0.4015,0,Risque moyen
27,1955.91,11,17,55.72,22.79,0,3543.28,CDI,629,42.85,0,0.3761,0,Faible risque
34,3214.17,27,20,34.35,1.8,0,9705.6,CDD,676,6.62,0,0.2797,0,Faible risque
43,2386.54,16,20,21.42,41.7,0,5543.1,CDI,601,13.59,1,0.4601,0,Risque moyen
34,1451.92,18,8,27.26,26.5,0,3572.61,CDD,600,38.25,0,0.5347,1,Risque eleve
21,2304.85,8,23,55.01,20.92,0,2440.4,Sans emploi,735,29.45,1,0.4847,0,Risque moyen
48,1133.18,9,15,17.13,20.58,0,1377.51,CDI,702,55.41,0,0.3064,0,Faible risque
30,1141.04,11,22,81.33,17.02,1,4985.24,CDD,730,25.85,0,0.4441,0,Risque moyen
43,1112.77,2,15,153.08,33.85,1,5771.46,Indépendant,582,42.25,0,0.6184,1,Risque eleve
36,1153.38,4,10,31.27,37.95,1,6819.76,CDI,615,49.39,1,0.567,1,Risque eleve
31,1836.48,1,18,15.47,38.92,0,2317.77,CDI,646,59.96,1,0.4246,0,Risque moyen
26,1665.42,47,18,40.54,27.23,0,3255.3,Indépendant,599,22.49,1,0.4765,0,Risque moyen
33,800.0,7,13,12.26,50.55,0,1955.7,CDI,686,65.33,0,0.4527,0,Risque moyen
20,1971.03,12,21,91.4,14.97,1,2240.61,CDI,770,30.63,0,0.2852,0,Faible risque
27,1021.04,1,13,13.6,20.35,1,3158.44,Sans emploi,621,53.06,0,0.7484,1,Risque eleve
29,1647.14,83,26,13.73,21.63,0,1895.74,CDI,774,27.71,0,0.2582,0,Faible risque
40,2956.44,47,15,72.87,12.09,0,2963.01,CDI,631,57.19,0,0.3279,0,Faible risque
33,2206.01,50,19,39.39,16.71,0,4485.24,CDD,520,25.18,0,0.5978,1,Risque eleve
18,1959.75,26,14,91.45,15.64,0,2883.49,CDD,631,59.55,1,0.4583,0,Risque moyen
41,2526.84,12,25,41.13,16.46,0,2300.5,CDI,704,30.58,0,0.257,0,Faible risque
40,972.61,53,14,27.25,14.28,2,1520.19,CDI,731,26.37,0,0.4728,0,Risque moyen
47,964.7,80,15,57.63,42.91,4,3727.15,CDI,645,9.8,1,0.8469,1,Risque eleve
29,2014.76,4,20,23.16,23.92,0,9261.08,CDD,474,23.77,0,0.6483,1,Risque eleve
27,2242.45,31,15,26.84,8.26,0,5404.13,CDI,683,47.59,1,0.26,0,Faible risque
38,4122.13,5,26,9.49,17.38,1,5134.81,CDI,781,47.21,0,0.2246,0,Faible risque
33,2210.47,2,19,77.81,10.26,0,4699.16,CDI,742,44.37,0,0.2021,0,Faible risque
44,1914.64,3,14,13.01,3.67,1,3902.7,Indépendant,567,62.85,0,0.5006,1,Risque moyen
23,1535.68,5,16,27.53,64.84,0,3718.17,CDD,629,61.89,0,0.6558,1,Risque eleve
37,1434.98,14,8,57.8,57.04,0,5904.85,CDI,536,24.95,1,0.6289,1,Risque eleve
21,800.0,2,16,29.6,16.54,1,1518.92,CDD,642,22.26,1,0.5685,1,Risque eleve
41,1945.03,19,19,83.89,29.87,0,3255.61,CDI,447,34.84,0,0.6422,1,Risque eleve
45,4513.59,25,21,40.52,12.08,1,4052.84,CDI,689,4.31,0,0.2882,0,Faible risque
41,2235.78,3,20,33.03,26.41,0,3169.46,CDI,569,81.38,0,0.4678,0,Risque moyen
43,1038.78,19,20,10.67,5.43,0,5093.59,CDD,730,63.71,0,0.3106,0,Faible risque
48,3449.94,21,17,19.3,35.8,0,5132.44,CDI,395,63.77,1,0.6845,1,Risque eleve
28,1129.55,5,19,18.02,11.35,0,2777.22,Sans emploi,639,48.59,0,0.6043,1,Risque eleve
24,3803.79,48,16,85.03,43.43,0,2956.41,CDI,702,52.03,0,0.3395,0,Faible risque
40,1619.11,36,19,58.74,8.13,0,2820.41,CDI,719,68.33,0,0.253,0,Faible risque
42,1757.41,132,18,36.65,6.94,0,4289.9,CDI,599,38.4,0,0.4208,0,Risque moyen
25,800.0,6,26,20.84,10.15,0,5261.0,CDD,761,18.7,0,0.2865,0,Faible risque
53,2213.05,17,19,14.06,31.2,0,4753.54,Indépendant,664,69.32,1,0.3798,0,Faible risque
31,2176.5,36,20,25.93,18.45,1,4975.77,CDI,588,21.74,0,0.5168,1,Risque moyen
63,1528.92,37,23,83.55,26.59,0,1561.92,Indépendant,600,36.17,1,0.4782,0,Risque moyen
45,3142.32,25,15,83.74,46.26,0,3197.62,CDD,741,39.78,0,0.391,0,Risque moyen
57,1790.04,11,20,71.55,6.61,0,1537.87,Sans emploi,622,39.01,0,0.5879,1,Risque eleve
26,1692.6,5,21,21.23,8.83,0,7498.55,Indépendant,577,51.09,0,0.4027,0,Risque moyen
42,2223.37,13,13,8.3,7.13,1,1554.3,Indépendant,718,41.51,0,0.3199,0,Faible risque
25,1691.25,45,21,61.55,43.03,0,2496.27,CDI,606,9.96,0,0.5123,1,Risque moyen
30,2243.89,14,19,12.98,32.96,1,1607.22,CDD,633,16.14,1,0.6078,1,Risque eleve
29,1668.54,71,22,17.36,54.28,0,4241.76,CDD,635,4.05,0,0.6248,1,Risque eleve
49,2228.16,62,17,43.55,46.18,0,1706.08,Sans emploi,762,24.66,0,0.5768,1,Risque eleve
63,1796.94,30,11,108.43,55.39,1,976.34,CDI,636,52.9,0,0.6224,1,Risque eleve
47,1931.74,3,17,16.44,28.05,0,2946.98,CDI,520,13.81,0,0.5219,1,Risque moyen
24,1630.13,9,19,51.31,49.78,0,2023.18,CDI,601,35.57,0,0.5354,1,Risque eleve
52,890.03,5,19,235.12,35.75,1,2105.09,CDD,599,10.66,0,0.6894,1,Risque eleve
34,2357.12,19,19,37.5,15.11,1,4213.54,CDI,738,43.94,0,0.308,0,Faible risque
24,1008.26,49,18,10.25,13.05,0,4913.42,Sans emploi,688,63.74,0,0.5758,1,Risque eleve
45,904.2,12,24,65.0,43.18,1,2153.42,CDI,584,60.88,0,0.666,1,Risque eleve
32,1386.07,2,22,57.83,21.51,0,3697.27,Indépendant,623,68.03,0,0.4199,0,Risque moyen
37,1996.97,7,14,44.79,42.3,1,1468.89,CDD,661,34.24,1,0.614,1,Risque eleve
33,2394.33,47,17,130.65,9.96,0,2297.62,Indépendant,627,28.79,1,0.3554,0,Faible risque
38,2408.97,7,22,26.47,16.77,0,2324.29,CDI,678,44.64,0,0.2876,0,Faible risque
38,2543.68,11,26,18.96,18.44,1,7981.63,Sans emploi,680,35.14,1,0.63,1,Risque eleve
37,1297.13,30,12,58.25,29.0,0,2796.01,CDD,620,9.72,0,0.5269,1,Risque moyen
44,1334.79,13,18,45.55,20.04,1,939.81,CDI,591,7.16,0,0.5352,1,Risque eleve
48,1396.68,6,22,64.35,21.56,2,5525.37,Indépendant,850,33.24,0,0.3265,0,Faible risque
41,1836.45,26,19,29.71,56.88,1,4671.78,CDI,583,43.79,0,0.6831,1,Risque eleve
43,1197.73,5,18,106.63,29.3,1,6123.74,CDI,603,21.25,0,0.5465,1,Risque eleve
22,1388.94,16,12,70.09,16.41,1,2408.51,CDI,668,35.1,0,0.4243,0,Risque moyen
47,1607.46,17,15,12.74,21.3,0,1623.24,CDI,556,25.18,0,0.4712,0,Risque moyen
29,2667.97,21,30,44.87,36.34,1,1965.14,CDI,561,37.86,0,0.6245,1,Risque eleve
35,2831.52,14,9,34.0,20.47,0,3601.36,Sans emploi,694,41.39,1,0.5093,1,Risque moyen
40,2576.88,7,25,110.62,31.09,1,6456.02,CDI,667,13.41,1,0.4319,0,Risque moyen
27,1218.69,1,22,18.98,16.29,0,3975.83,CDI,621,37.74,0,0.3765,0,Faible risque
49,3693.78,29,15,22.61,32.07,0,4374.67,CDI,680,65.87,0,0.3099,0,Faible risque
28,1401.6,9,16,16.68,21.5,1,5480.06,Sans emploi,680,24.81,1,0.6704,1,Risque eleve
27,1432.73,2,22,17.63,51.06,0,10512.87,CDI,644,43.77,0,0.4618,0,Risque moyen
38,2691.13,13,17,41.87,24.0,0,8949.56,Indépendant,648,47.69,0,0.3389,0,Faible risque
18,3302.57,21,12,114.54,35.19,1,1305.37,Sans emploi,572,28.91,0,0.7974,1,Risque eleve
26,1390.76,5,16,18.92,3.21,0,2573.96,CDI,620,66.08,1,0.3343,0,Faible risque
38,800.0,2,21,40.02,15.94,1,4467.86,CDI,724,70.79,0,0.3692,0,Faible risque
20,2291.55,32,20,39.34,44.85,0,5863.87,Sans emploi,615,30.82,1,0.726,1,Risque eleve
28,1646.37,2,14,28.77,53.45,0,1401.43,Sans emploi,589,18.67,0,0.7813,1,Risque eleve
34,1997.32,1,12,16.13,16.4,0,882.71,CDD,679,36.43,0,0.3756,0,Faible risque
46,1424.72,19,20,102.36,25.77,0,1808.68,CDI,596,30.19,1,0.4516,0,Risque moyen
40,3435.01,45,18,12.14,31.46,1,4174.17,CDI,787,44.9,0,0.2938,0,Faible risque
38,3490.45,9,16,42.04,51.22,0,12136.09,CDI,534,60.5,0,0.5427,1,Risque eleve
31,2203.46,4,14,13.87,22.95,1,13613.33,CDI,737,24.06,0,0.2974,0,Faible risque
22,3041.06,2,12,23.93,27.72,0,4661.76,CDI,717,26.21,0,0.25,0,Faible risque
47,1790.39,70,19,45.12,24.3,2,3794.12,CDI,588,37.5,0,0.6799,1,Risque eleve
52,1772.44,2,22,63.13,6.9,0,1573.78,CDI,617,25.95,0,0.3306,0,Faible risque
41,1304.72,29,25,30.95,22.72,1,1333.66,CDD,654,23.52,0,0.5831,1,Risque eleve
37,1540.75,4,14,30.3,8.07,0,1580.7,CDI,516,56.45,0,0.4764,0,Risque moyen
37,1390.35,14,18,179.23,9.9,1,2937.73,CDI,561,71.38,0,0.5524,1,Risque eleve
38,3245.84,27,20,30.36,48.57,0,3944.24,Indépendant,610,38.8,1,0.4918,0,Risque moyen
32,3258.47,19,13,16.41,39.73,0,10762.74,CDI,577,64.66,0,0.4557,0,Risque moyen
